split,image_name,image_path,absolute_path,annotation_path,label,class_name
train,540.png,images\train\540.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\540.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\540.h5,1,positive
train,541.png,images\train\541.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\541.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\541.h5,1,positive
train,542.png,images\train\542.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\542.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\542.h5,1,positive
train,543.png,images\train\543.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\543.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\543.h5,1,positive
train,544.png,images\train\544.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\544.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\544.h5,1,positive
train,545.png,images\train\545.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\545.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\545.h5,1,positive
train,546.png,images\train\546.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\546.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\546.h5,1,positive
train,547.png,images\train\547.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\547.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\547.h5,1,positive
train,548.png,images\train\548.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\548.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\548.h5,1,positive
train,549.png,images\train\549.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\549.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\549.h5,1,positive
train,55.png,images\train\55.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\55.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\55.h5,1,positive
train,550.png,images\train\550.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\550.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\550.h5,1,positive
train,551.png,images\train\551.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\551.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\551.h5,1,positive
train,552.png,images\train\552.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\552.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\552.h5,1,positive
train,553.png,images\train\553.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\553.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\553.h5,1,positive
train,554.png,images\train\554.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\554.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\554.h5,1,positive
train,555.png,images\train\555.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\555.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\555.h5,1,positive
train,556.png,images\train\556.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\556.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\556.h5,1,positive
train,557.png,images\train\557.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\557.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\557.h5,1,positive
train,558.png,images\train\558.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\558.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\558.h5,1,positive
train,559.png,images\train\559.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\559.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\559.h5,1,positive
train,56.png,images\train\56.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\56.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\56.h5,1,positive
train,560.png,images\train\560.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\560.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\560.h5,1,positive
train,561.png,images\train\561.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\561.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\561.h5,1,positive
train,562.png,images\train\562.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\562.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\562.h5,1,positive
train,563.png,images\train\563.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\563.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\563.h5,1,positive
train,564.png,images\train\564.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\564.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\564.h5,1,positive
train,565.png,images\train\565.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\565.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\565.h5,1,positive
train,566.png,images\train\566.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\566.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\566.h5,1,positive
train,567.png,images\train\567.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\567.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\567.h5,1,positive
train,568.png,images\train\568.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\568.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\568.h5,1,positive
train,569.png,images\train\569.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\569.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\569.h5,1,positive
train,57.png,images\train\57.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\57.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\57.h5,1,positive
train,570.png,images\train\570.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\570.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\570.h5,1,positive
train,571.png,images\train\571.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\571.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\571.h5,1,positive
train,572.png,images\train\572.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\572.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\572.h5,1,positive
train,573.png,images\train\573.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\573.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\573.h5,1,positive
train,574.png,images\train\574.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\574.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\574.h5,1,positive
train,575.png,images\train\575.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\575.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\575.h5,1,positive
train,576.png,images\train\576.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\576.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\576.h5,1,positive
train,577.png,images\train\577.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\577.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\577.h5,1,positive
train,578.png,images\train\578.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\578.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\578.h5,1,positive
train,579.png,images\train\579.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\579.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\579.h5,1,positive
train,58.png,images\train\58.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\58.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\58.h5,1,positive
train,580.png,images\train\580.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\580.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\580.h5,1,positive
train,581.png,images\train\581.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\581.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\581.h5,1,positive
train,582.png,images\train\582.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\582.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\582.h5,1,positive
train,583.png,images\train\583.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\583.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\583.h5,1,positive
train,584.png,images\train\584.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\584.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\584.h5,1,positive
train,585.png,images\train\585.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\585.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\585.h5,1,positive
train,586.png,images\train\586.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\586.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\586.h5,1,positive
train,587.png,images\train\587.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\587.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\587.h5,1,positive
train,588.png,images\train\588.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\588.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\588.h5,1,positive
train,589.png,images\train\589.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\589.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\589.h5,1,positive
train,59.png,images\train\59.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\59.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\59.h5,1,positive
train,590.png,images\train\590.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\590.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\590.h5,1,positive
train,591.png,images\train\591.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\591.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\591.h5,1,positive
train,592.png,images\train\592.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\592.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\592.h5,1,positive
train,593.png,images\train\593.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\593.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\593.h5,1,positive
train,594.png,images\train\594.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\594.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\594.h5,1,positive
train,595.png,images\train\595.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\595.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\595.h5,1,positive
train,596.png,images\train\596.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\596.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\596.h5,1,positive
train,597.png,images\train\597.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\597.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\597.h5,1,positive
train,598.png,images\train\598.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\598.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\598.h5,1,positive
train,599.png,images\train\599.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\599.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\599.h5,1,positive
train,6.png,images\train\6.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\6.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\6.h5,1,positive
train,60.png,images\train\60.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\60.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\60.h5,1,positive
train,600.png,images\train\600.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\600.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\600.h5,1,positive
train,601.png,images\train\601.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\601.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\601.h5,1,positive
train,602.png,images\train\602.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\602.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\602.h5,1,positive
train,603.png,images\train\603.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\603.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\603.h5,1,positive
train,604.png,images\train\604.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\604.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\604.h5,1,positive
train,605.png,images\train\605.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\605.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\605.h5,1,positive
train,606.png,images\train\606.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\606.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\606.h5,1,positive
train,607.png,images\train\607.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\607.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\607.h5,1,positive
train,608.png,images\train\608.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\608.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\608.h5,1,positive
train,609.png,images\train\609.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\609.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\609.h5,1,positive
train,61.png,images\train\61.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\61.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\61.h5,1,positive
train,610.png,images\train\610.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\610.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\610.h5,1,positive
train,611.png,images\train\611.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\611.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\611.h5,1,positive
train,612.png,images\train\612.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\612.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\612.h5,1,positive
train,613.png,images\train\613.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\613.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\613.h5,1,positive
train,614.png,images\train\614.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\614.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\614.h5,1,positive
train,615.png,images\train\615.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\615.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\615.h5,1,positive
train,616.png,images\train\616.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\616.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\616.h5,1,positive
train,617.png,images\train\617.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\617.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\617.h5,1,positive
train,618.png,images\train\618.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\618.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\618.h5,1,positive
train,619.png,images\train\619.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\619.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\619.h5,1,positive
train,62.png,images\train\62.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\62.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\62.h5,1,positive
train,620.png,images\train\620.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\620.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\620.h5,1,positive
train,621.png,images\train\621.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\621.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\621.h5,1,positive
train,622.png,images\train\622.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\622.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\622.h5,1,positive
train,623.png,images\train\623.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\623.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\623.h5,1,positive
train,624.png,images\train\624.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\624.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\624.h5,1,positive
train,625.png,images\train\625.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\625.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\625.h5,1,positive
train,626.png,images\train\626.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\626.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\626.h5,1,positive
train,627.png,images\train\627.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\627.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\627.h5,1,positive
train,628.png,images\train\628.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\628.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\628.h5,1,positive
train,629.png,images\train\629.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\629.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\629.h5,1,positive
train,63.png,images\train\63.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\63.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\63.h5,1,positive
train,630.png,images\train\630.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\630.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\630.h5,1,positive
